# Matmul step log
# Date: 2025-07-09T08:34:57.058166
# GPU: NVIDIA GeForce RTX 4090
# Seed: 42, Size: 1024, Dtype: torch.float16
# Calculating C[0, 0] step by step on the GPU
# step,a,b,product,accumulator
129,0.197265625,0.3759765625,0.07415771484375,-3.212890625
130,0.97802734375,0.6064453125,0.59326171875,-2.619140625
131,-0.0286712646484375,-0.89111328125,0.025543212890625,-2.59375
132,1.6826171875,0.438232421875,0.7373046875,-1.8564453125
133,1.0908203125,0.57861328125,0.63134765625,-1.224609375
134,-0.9921875,-0.2305908203125,0.228759765625,-0.99609375
135,-0.67138671875,-0.71142578125,0.4775390625,-0.5185546875
136,1.7197265625,0.84912109375,1.4599609375,0.94140625
137,2.4609375,0.09234619140625,0.227294921875,1.1689453125
138,-0.61962890625,-0.05755615234375,0.035675048828125,1.205078125
139,1.271484375,0.69384765625,0.88232421875,2.087890625
140,-0.27978515625,0.5869140625,-0.1641845703125,1.923828125
141,0.43603515625,1.1787109375,0.51416015625,2.4375
142,0.426025390625,0.472900390625,0.201416015625,2.638671875
143,1.064453125,1.6953125,1.8046875,4.4453125
144,-2.02734375,-0.845703125,1.71484375,6.16015625
145,-0.6328125,-0.53076171875,0.3359375,6.49609375
146,2.111328125,-2.1484375,-4.53515625,1.9609375
147,-0.0947265625,0.40478515625,-0.038330078125,1.9228515625
148,0.23583984375,2.11328125,0.498291015625,2.421875
149,-0.72998046875,0.350830078125,-0.256103515625,2.166015625
150,-1.685546875,0.5634765625,-0.94970703125,1.216796875
151,0.91162109375,1.53515625,1.3994140625,2.6171875
152,0.78857421875,0.0391845703125,0.0308990478515625,2.6484375
153,-0.62890625,0.8603515625,-0.541015625,2.107421875
154,2.16015625,0.60595703125,1.30859375,3.416015625
155,1.1640625,0.329833984375,0.384033203125,3.80078125
156,-0.42578125,1.34375,-0.572265625,3.228515625
157,0.2393798828125,0.76220703125,0.1824951171875,3.41015625
158,-1.27734375,-0.80029296875,1.0224609375,4.43359375
159,-0.12066650390625,-0.232177734375,0.02801513671875,4.4609375
160,-0.6064453125,0.060089111328125,-0.03643798828125,4.42578125
161,-0.8076171875,-0.0814208984375,0.06573486328125,4.4921875
162,0.002147674560546875,0.457763671875,0.0009832382202148438,4.4921875
163,-0.1944580078125,-0.9814453125,0.1907958984375,4.68359375
164,0.74951171875,0.15234375,0.11419677734375,4.796875
165,0.81201171875,-1.0927734375,-0.88720703125,3.91015625
166,0.82470703125,-0.493408203125,-0.406982421875,3.50390625
167,-0.60986328125,-0.003032684326171875,0.0018491744995117188,3.505859375
168,1.298828125,-0.5908203125,-0.767578125,2.73828125
169,-1.0732421875,1.583984375,-1.7001953125,1.0380859375
170,-0.0233001708984375,1.54296875,-0.03594970703125,1.001953125
171,-0.36572265625,1.48828125,-0.54443359375,0.45751953125
172,-0.486572265625,1.09375,-0.5322265625,-0.07470703125
173,0.1497802734375,0.06390380859375,0.00957489013671875,-0.06512451171875
174,-1.509765625,-0.59765625,0.90234375,0.83740234375
175,0.310302734375,0.145263671875,0.045074462890625,0.88232421875
176,-0.44873046875,0.63671875,-0.28564453125,0.5966796875
177,-1.0966796875,-2.08984375,2.291015625,2.88671875
178,-1.26953125,-2.359375,2.99609375,5.8828125
179,-1.5771484375,1.2958984375,-2.04296875,3.83984375
180,-1.5888671875,1.1796875,-1.8740234375,1.9658203125
181,-0.65625,-0.305908203125,0.2008056640625,2.166015625
182,0.759765625,1.61328125,1.2255859375,3.390625
183,-0.607421875,-1.6533203125,1.00390625,4.39453125
184,0.30224609375,0.85791015625,0.25927734375,4.65234375
185,-1.34375,-1.7490234375,2.349609375,7.0
186,-0.318603515625,-0.9560546875,0.3046875,7.3046875
187,0.59326171875,0.8974609375,0.5322265625,7.8359375
188,0.572265625,-1.146484375,-0.65625,7.1796875
189,-0.755859375,1.3232421875,-1.0,6.1796875
190,-0.1265869140625,0.00841522216796875,-0.0010652542114257812,6.1796875
191,-0.43212890625,0.01580810546875,-0.006832122802734375,6.171875
192,-1.39453125,1.2763671875,-1.7802734375,4.390625
193,0.387451171875,-0.3369140625,-0.1304931640625,4.26171875
194,-0.205322265625,0.459716796875,-0.0943603515625,4.16796875
195,0.599609375,2.150390625,1.2890625,5.45703125
196,-1.0029296875,0.52783203125,-0.529296875,4.9296875
197,-0.0037097930908203125,0.650390625,-0.0024127960205078125,4.92578125
198,-0.8017578125,-0.52197265625,0.41845703125,5.34375
199,0.39404296875,0.23193359375,0.09136962890625,5.43359375
200,2.53515625,1.763671875,4.47265625,9.90625
201,0.2491455078125,-0.68017578125,-0.16943359375,9.734375
202,0.89697265625,-1.0556640625,-0.94677734375,8.7890625
203,0.7802734375,0.23388671875,0.1824951171875,8.96875
204,0.9150390625,0.0198211669921875,0.0181427001953125,8.984375
205,-0.3671875,0.199462890625,-0.0732421875,8.9140625
206,0.0858154296875,-0.08843994140625,-0.00759124755859375,8.90625
207,-0.84326171875,0.78076171875,-0.658203125,8.25
208,0.42529296875,-0.239501953125,-0.10186767578125,8.1484375
209,1.119140625,0.93994140625,1.0517578125,9.203125
210,0.399658203125,1.09375,0.43701171875,9.640625
211,-0.08648681640625,-0.244384765625,0.0211334228515625,9.6640625
212,0.8447265625,-2.07421875,-1.751953125,7.9140625
213,-0.39794921875,0.2410888671875,-0.095947265625,7.81640625
214,-0.08599853515625,0.779296875,-0.0670166015625,7.75
215,1.9521484375,0.01419830322265625,0.0277099609375,7.77734375
216,-0.422119140625,1.0341796875,-0.4365234375,7.33984375
217,0.548828125,0.203369140625,0.11163330078125,7.453125
218,0.1495361328125,-0.5087890625,-0.07611083984375,7.37890625
219,-1.974609375,-0.8291015625,1.63671875,9.015625
220,-0.034515380859375,1.7060546875,-0.05889892578125,8.953125
221,-1.263671875,0.5400390625,-0.6826171875,8.2734375
222,-0.25439453125,0.2008056640625,-0.05108642578125,8.21875
223,0.0233306884765625,-1.7861328125,-0.041656494140625,8.1796875
224,2.0078125,-1.3837890625,-2.779296875,5.3984375
225,0.9794921875,1.8056640625,1.7685546875,7.16796875
226,1.388671875,-0.1605224609375,-0.222900390625,6.9453125
227,-0.9853515625,-0.888671875,0.87548828125,7.8203125
228,-0.48291015625,-0.2230224609375,0.10772705078125,7.9296875
229,-0.0193328857421875,-0.5361328125,0.01036834716796875,7.94140625
230,-1.73828125,-0.97216796875,1.689453125,9.6328125
231,0.1683349609375,0.6787109375,0.1142578125,9.75
232,0.26123046875,-1.193359375,-0.311767578125,9.4375
233,-0.22314453125,0.55322265625,-0.12347412109375,9.3125
234,-0.85205078125,0.1357421875,-0.11566162109375,9.1953125
235,0.2734375,-0.07501220703125,-0.0205078125,9.171875
236,0.9912109375,2.16796875,2.1484375,11.3203125
237,1.4833984375,0.568359375,0.84326171875,12.1640625
238,0.347900390625,1.3203125,0.459228515625,12.625
239,0.125732421875,0.58837890625,0.073974609375,12.6953125
240,-0.65966796875,1.7587890625,-1.16015625,11.53125
241,-1.5771484375,0.859375,-1.35546875,10.171875
242,-0.66357421875,-1.228515625,0.8154296875,10.984375
243,1.46875,0.361572265625,0.53125,11.515625
244,0.299072265625,-0.44091796875,-0.1318359375,11.3828125
245,-0.55615234375,-0.97265625,0.541015625,11.921875
246,0.04608154296875,0.49365234375,0.0227508544921875,11.9453125
247,-1.076171875,0.49951171875,-0.53759765625,11.40625
248,-0.144775390625,-1.7119140625,0.247802734375,11.65625
249,-0.1082763671875,0.6376953125,-0.06903076171875,11.5859375
250,-0.7451171875,-0.0011148452758789062,0.0008306503295898438,11.5859375
251,-0.347900390625,-0.374267578125,0.1302490234375,11.71875
252,0.09393310546875,-1.2490234375,-0.1173095703125,11.6015625
253,0.06463623046875,1.80078125,0.11639404296875,11.71875
254,-0.92236328125,-1.79296875,1.6533203125,13.375
255,0.7890625,0.235107421875,0.185546875,13.5625
256,-1.80078125,-0.09869384765625,0.177734375,13.7421875
257,-1.935546875,-0.26513671875,0.51318359375,14.2578125
258,1.1005859375,-1.669921875,-1.837890625,12.421875
259,0.025054931640625,-0.0906982421875,-0.0022716522216796875,12.421875
260,0.580078125,-0.1956787109375,-0.113525390625,12.3046875
261,0.53857421875,0.2216796875,0.119384765625,12.421875
262,0.5126953125,0.055938720703125,0.0286865234375,12.453125
263,-1.431640625,1.8056640625,-2.5859375,9.8671875
264,2.37890625,-0.5419921875,-1.2890625,8.578125
265,-1.5439453125,-1.41015625,2.177734375,10.7578125
266,-0.1741943359375,0.273193359375,-0.047576904296875,10.7109375
267,-0.0224456787109375,-1.5419921875,0.03460693359375,10.7421875
268,0.217529296875,1.533203125,0.33349609375,11.078125
269,0.65185546875,0.67822265625,0.442138671875,11.5234375
270,1.5595703125,-0.281005859375,-0.438232421875,11.0859375
271,0.26904296875,-0.646484375,-0.1739501953125,10.9140625
272,0.50048828125,-0.71875,-0.359619140625,10.5546875
273,-0.2437744140625,1.62890625,-0.39697265625,10.15625
274,-0.86376953125,0.1080322265625,-0.09332275390625,10.0625
275,0.427734375,-1.421875,-0.6083984375,9.453125
276,-0.210693359375,-0.9208984375,0.1939697265625,9.6484375
277,-1.5400390625,0.14990234375,-0.2308349609375,9.4140625
278,-0.1075439453125,1.1669921875,-0.12548828125,9.2890625
279,-0.025421142578125,-1.8232421875,0.046356201171875,9.3359375
280,-0.161376953125,-0.1297607421875,0.02093505859375,9.359375
281,0.55078125,0.2032470703125,0.1119384765625,9.46875
282,2.54296875,1.2294921875,3.126953125,12.59375
283,-0.160888671875,-1.009765625,0.1624755859375,12.7578125
284,-0.8681640625,0.8525390625,-0.740234375,12.015625
285,1.412109375,1.169921875,1.65234375,13.671875
286,0.689453125,1.9189453125,1.3232421875,14.9921875
287,0.84765625,-0.04681396484375,-0.0396728515625,14.953125
288,0.28466796875,1.958984375,0.5576171875,15.5078125
289,0.0170440673828125,0.11468505859375,0.0019550323486328125,15.5078125
290,0.728515625,-1.078125,-0.78564453125,14.71875
291,1.2001953125,0.7353515625,0.88232421875,15.6015625
292,-0.11578369140625,0.5751953125,-0.06658935546875,15.53125
293,-1.412109375,1.97265625,-2.78515625,12.75
294,-0.64208984375,-0.415283203125,0.2666015625,13.015625
295,0.88427734375,1.0576171875,0.93505859375,13.953125
296,0.75,-1.5849609375,-1.1884765625,12.765625
297,0.6796875,1.36328125,0.9267578125,13.6953125
298,-0.53076171875,-1.5517578125,0.82373046875,14.515625
299,-1.791015625,0.186767578125,-0.33447265625,14.1796875
300,-0.286376953125,1.3828125,-0.39599609375,13.78125
301,0.08056640625,-0.1689453125,-0.01361083984375,13.765625
302,-1.2998046875,-1.55078125,2.015625,15.78125
303,1.3408203125,0.14306640625,0.1917724609375,15.9765625
304,-1.3251953125,-0.442626953125,0.58642578125,16.5625
305,0.26123046875,-1.7216796875,-0.44970703125,16.109375
306,0.60400390625,0.2218017578125,0.1339111328125,16.25
307,-1.4921875,-0.66943359375,0.9990234375,17.25
308,-1.7978515625,1.884765625,-3.388671875,13.859375
309,1.126953125,0.1619873046875,0.1824951171875,14.0390625
310,1.40234375,0.42431640625,0.59521484375,14.6328125
311,-0.43701171875,1.162109375,-0.5078125,14.125
312,-0.372802734375,2.05859375,-0.767578125,13.359375
313,-1.1806640625,0.2154541015625,-0.25439453125,13.1015625
314,-2.662109375,1.328125,-3.53515625,9.5625
315,-0.3232421875,1.3056640625,-0.422119140625,9.140625
316,0.10205078125,-0.21044921875,-0.0214691162109375,9.1171875
317,1.2568359375,-0.67138671875,-0.84375,8.2734375
318,-1.3701171875,-1.2568359375,1.7216796875,9.9921875
319,0.357421875,-0.64794921875,-0.2315673828125,9.7578125
320,1.716796875,0.23095703125,0.396484375,10.15625
321,-2.30859375,0.146484375,-0.338134765625,9.8203125
322,1.3173828125,-1.0478515625,-1.380859375,8.4375
323,-1.1484375,-1.25390625,1.4404296875,9.875
324,-1.2998046875,-0.0119476318359375,0.01552581787109375,9.890625
325,-0.0657958984375,0.7421875,-0.048828125,9.84375
326,1.0341796875,0.5166015625,0.5341796875,10.375
327,-2.306640625,-0.1578369140625,0.364013671875,10.7421875
328,-0.1280517578125,-0.88818359375,0.11370849609375,10.859375
329,0.853515625,-0.56298828125,-0.48046875,10.375
330,-0.06060791015625,-1.775390625,0.10760498046875,10.484375
331,-0.9541015625,1.0146484375,-0.96826171875,9.515625
332,-1.791015625,-0.0129852294921875,0.02325439453125,9.5390625
333,-0.0263214111328125,0.45849609375,-0.0120697021484375,9.5234375
334,0.0916748046875,-0.8232421875,-0.07550048828125,9.4453125
335,-1.181640625,0.58154296875,-0.68701171875,8.7578125
336,-1.099609375,-1.3603515625,1.49609375,10.25
337,2.44140625,0.31982421875,0.78076171875,11.03125
338,0.309326171875,0.90771484375,0.28076171875,11.3125
339,-1.5185546875,1.3876953125,-2.107421875,9.203125
340,-0.77734375,-0.031768798828125,0.024688720703125,9.2265625
341,0.7255859375,0.833984375,0.60498046875,9.828125
342,0.88916015625,-1.5390625,-1.3681640625,8.4609375
343,1.025390625,0.1375732421875,0.14111328125,8.6015625
344,0.8154296875,0.427490234375,0.3486328125,8.953125
345,2.318359375,0.1710205078125,0.396484375,9.3515625
346,-0.2271728515625,-0.34912109375,0.07928466796875,9.4296875
347,3.03515625,1.28515625,3.900390625,13.328125
348,0.54931640625,0.2113037109375,0.1160888671875,13.4453125
349,0.0228729248046875,-1.228515625,-0.028106689453125,13.4140625
350,-0.408447265625,1.1171875,-0.456298828125,12.9609375
351,-0.262451171875,-1.072265625,0.281494140625,13.2421875
352,0.87353515625,1.3564453125,1.1845703125,14.4296875
353,-1.2119140625,0.486083984375,-0.5888671875,13.84375
354,-1.2138671875,-0.088134765625,0.10699462890625,13.953125
355,-0.30029296875,-1.1005859375,0.33056640625,14.28125
356,-0.379150390625,0.00716400146484375,-0.002716064453125,14.28125
357,0.31640625,-0.60791015625,-0.1923828125,14.0859375
358,-1.0087890625,-0.276611328125,0.279052734375,14.3671875
359,1.9892578125,-1.6552734375,-3.29296875,11.078125
360,0.2213134765625,0.4091796875,0.090576171875,11.171875
361,-0.09228515625,-0.30810546875,0.0284271240234375,11.203125
362,1.4384765625,-0.49072265625,-0.7060546875,10.5
363,0.61328125,-2.322265625,-1.423828125,9.078125
364,0.66650390625,-1.2001953125,-0.7998046875,8.28125
365,0.76220703125,-1.912109375,-1.45703125,6.82421875
366,0.436767578125,0.71240234375,0.31103515625,7.13671875
367,-0.0968017578125,0.27490234375,-0.026611328125,7.109375
368,-0.456298828125,-0.66943359375,0.305419921875,7.4140625
369,-1.177734375,1.294921875,-1.525390625,5.890625
370,0.234619140625,-1.0751953125,-0.252197265625,5.63671875
371,1.6103515625,-1.2568359375,-2.0234375,3.61328125
372,1.0390625,1.8603515625,1.9326171875,5.546875
373,1.1982421875,0.296142578125,0.354736328125,5.90234375
374,-1.1630859375,-0.01013946533203125,0.0117950439453125,5.9140625
375,0.2349853515625,-3.0859375,-0.72509765625,5.1875
376,1.251953125,0.11260986328125,0.1409912109375,5.328125
377,-0.1492919921875,0.65869140625,-0.09832763671875,5.23046875
378,-0.626953125,2.537109375,-1.5908203125,3.640625
379,1.15625,-1.248046875,-1.443359375,2.197265625
380,-2.419921875,2.857421875,-6.9140625,-4.71875
381,0.68310546875,0.72607421875,0.49609375,-4.22265625
382,-0.68701171875,0.1798095703125,-0.12353515625,-4.34765625
383,-0.09185791015625,0.11859130859375,-0.010894775390625,-4.359375
384,-0.71337890625,0.54052734375,-0.385498046875,-4.74609375
385,-1.294921875,-0.9951171875,1.2890625,-3.45703125
386,1.2158203125,0.6962890625,0.8466796875,-2.609375
387,-0.04791259765625,-0.1474609375,0.0070648193359375,-2.6015625
388,-0.796875,-0.6962890625,0.5546875,-2.046875
389,0.424560546875,-1.5166015625,-0.64404296875,-2.69140625
390,-0.1937255859375,1.103515625,-0.2137451171875,-2.904296875
391,-0.156494140625,-0.6611328125,0.10345458984375,-2.80078125
392,-0.1424560546875,0.22607421875,-0.032196044921875,-2.83203125
393,-0.28466796875,2.13671875,-0.6083984375,-3.44140625
394,-1.44921875,0.83544921875,-1.2109375,-4.65234375
395,-0.53125,-0.129638671875,0.06884765625,-4.58203125
396,-0.0823974609375,0.693359375,-0.05712890625,-4.640625
397,-1.6474609375,0.42578125,-0.70166015625,-5.34375
398,-0.27197265625,0.164794921875,-0.044830322265625,-5.38671875
399,1.89453125,0.69677734375,1.3203125,-4.06640625
400,-0.556640625,0.0171356201171875,-0.0095367431640625,-4.07421875
401,-0.460693359375,0.826171875,-0.380615234375,-4.453125
402,-0.31005859375,-1.2216796875,0.37890625,-4.07421875
403,0.05908203125,-0.68212890625,-0.040313720703125,-4.11328125
404,0.5185546875,-0.2279052734375,-0.1181640625,-4.23046875
405,0.0736083984375,-0.277587890625,-0.0204315185546875,-4.25
406,1.40625,0.8720703125,1.2265625,-3.0234375
407,-0.48681640625,-0.10455322265625,0.0509033203125,-2.97265625
408,0.294189453125,0.61865234375,0.1820068359375,-2.791015625
409,1.197265625,0.70556640625,0.8447265625,-1.9462890625
410,-0.2236328125,1.0771484375,-0.2408447265625,-2.1875
411,0.86279296875,-1.408203125,-1.21484375,-3.40234375
412,0.3681640625,1.599609375,0.5888671875,-2.8125
413,1.705078125,0.304931640625,0.52001953125,-2.29296875
414,-0.91943359375,0.8037109375,-0.73876953125,-3.03125
415,0.53759765625,1.8740234375,1.0078125,-2.0234375
416,1.18359375,0.127197265625,0.1505126953125,-1.873046875
417,1.6552734375,-0.44775390625,-0.7412109375,-2.61328125
418,-0.2353515625,0.25830078125,-0.060791015625,-2.673828125
419,-1.6572265625,-1.28125,2.123046875,-0.55078125
420,1.970703125,-0.7373046875,-1.453125,-2.00390625
421,0.99853515625,0.2142333984375,0.2138671875,-1.7900390625
422,0.7900390625,-1.951171875,-1.541015625,-3.33203125
423,-0.91259765625,0.1304931640625,-0.11907958984375,-3.451171875
424,0.82470703125,0.6298828125,0.51953125,-2.931640625
425,1.517578125,1.4765625,2.240234375,-0.69140625
426,-0.164794921875,0.4384765625,-0.072265625,-0.763671875
427,1.0458984375,-0.4443359375,-0.46484375,-1.228515625
428,-0.382080078125,0.89208984375,-0.3408203125,-1.5693359375
429,0.62548828125,0.0076904296875,0.004810333251953125,-1.564453125
430,0.09893798828125,0.047821044921875,0.004730224609375,-1.5595703125
431,-0.70166015625,-0.9375,0.65771484375,-0.90185546875
432,0.10345458984375,0.470703125,0.0487060546875,-0.85302734375
433,-1.44140625,-0.396484375,0.5712890625,-0.28173828125
434,2.443359375,0.4072265625,0.9951171875,0.71337890625
435,1.1640625,-0.075439453125,-0.08782958984375,0.62548828125
436,0.254150390625,2.935546875,0.74609375,1.37109375
437,-0.367919921875,0.51025390625,-0.187744140625,1.18359375
438,0.84521484375,0.1751708984375,0.1480712890625,1.33203125
439,0.410400390625,-1.0556640625,-0.433349609375,0.8984375
440,0.482177734375,1.9296875,0.9306640625,1.8291015625
441,-1.8671875,0.00968170166015625,-0.0180816650390625,1.810546875
442,0.96826171875,1.2724609375,1.232421875,3.04296875
443,-0.9423828125,-0.297607421875,0.280517578125,3.32421875
444,1.1533203125,-0.7734375,-0.89208984375,2.431640625
445,0.8046875,0.26513671875,0.21337890625,2.64453125
446,1.060546875,-0.77001953125,-0.81640625,1.828125
447,0.52392578125,-0.62109375,-0.325439453125,1.5029296875
448,-0.140380859375,0.93896484375,-0.1318359375,1.37109375
449,1.388671875,1.853515625,2.57421875,3.9453125
450,0.308349609375,-0.323974609375,-0.09991455078125,3.845703125
451,0.439453125,0.3193359375,0.140380859375,3.986328125
